Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,TotalBsmtSF,1stFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,YrSold,LandSlope,LotShape,ExterQual,ExterCond,BsmtQual,HeatingQC,KitchenQual,GarageFinish,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Functional,FireplaceQu,GarageQual,GarageCond,PavedDrive,Fence,PoolQC,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,2ndFlrSF,LowQualFinSF,BsmtHalfBath,KitchenAbvGr,GarageYrBlt,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,SalePrice
1,65.0,8450.0,7.0,5.0,2003.0,856.0,856.0,1710.0,1.0,2.0,1.0,3.0,8.0,0.0,2.0,548.0,2008.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,2.0,3.0,1.0,6.0,1.0,8.0,0.0,3.0,3.0,3.0,0.0,0.0,2003.0,196.0,706.0,0.0,150.0,854.0,0.0,0.0,1.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,-0.47885518008583944,-0.1129659438439224,-0.2509122822162599,-0.13203915182096793,0.23746647999398232,-0.23906516965780675,-0.02394699340375913,-0.13104628017177908,-0.008912123171427259,0.03724928648909998,-0.20952750381375296,0.05122392085935843,-0.005059678214485233,-0.07402104820623454,-0.06377865824352696,0.04200909842731948,-0.03459701698649721,-0.02451962930226074,0.11916749497021797,-0.022717224651453993,0.14628690692469465,0.0007409440402317679,-0.09314583819223189,-0.15959371854051457,-0.09956892279972636,-0.233507595893712,-0.03381719945592815,-0.02859737453901919,-0.025125025541193384,-0.19036706398399042,-0.11987351980599743,-0.1195787544011336,-0.026811476494739948,-0.013694029640531964,-0.0693195462242297,0.19793843102539593,0.033403968383079546,0.08402971780016151,-0.016775652163169685,0.044062340338842494,0.19256966718123883,-0.15763186966492213,0.1273015759139575,0.0910983099050813,0.010359724670428519,0.20887946089146806,0.046022167466655245,0.05925170822731284,0.1634494273222321,-0.15533171408466018,-0.1795856657179987,0.01645939114793618,-0.07876849073695394,-0.1826902514415763,-0.05202940040836141,-0.0029841162521292313,-0.03591447427738054,0.1544989209046695,-0.2980947256021576,-0.16938333105981504,-0.03188077152998331,-0.14944859538252184,-0.20441070623373625,0.10152898829359013,-0.19761029877534445,0.014285372275643714,0.11427185598680069,0.0004449324685619432,-0.17751767574548658,-0.0286116166533363,0.18250496597053312,0.02001796293293492,0.0322383595585565,0.13579539673773824,0.11168212964146722,0.03235252378997073,-0.01192239268826834,-0.08959527219402129,0.06962045665475008,-0.03850747795739346,-0.0523615905959413,0.2329024747002533,-0.04599323230339913,0.24258466520107622,-0.08389772708833507,0.2591492496287853,-0.19813141994679087,-0.07909654144199824,208500.0
4,60.0,9550.0,7.0,5.0,1915.0,756.0,961.0,1717.0,1.0,1.0,0.0,3.0,7.0,1.0,3.0,642.0,2006.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,1.0,5.0,1.0,8.0,4.0,3.0,3.0,3.0,0.0,0.0,1970.0,0.0,216.0,0.0,540.0,756.0,0.0,0.0,1.0,0.0,35.0,272.0,0.0,0.0,0.0,0.0,0.4596698196316175,-0.19583999287726594,-0.17283053493084252,-0.23903800277442713,0.12813921005321358,0.044404427220757714,0.1342632751800844,-0.3940973807038508,0.2508379634404474,-0.4364259437083749,0.13539861959933466,0.008594362703774526,-0.050554568522545675,-0.04361196936195704,-0.06547678954060093,-0.0991917818725097,0.2679356919416468,-0.05173294171964323,0.0008855457495750111,-0.08433691128338905,-0.06939973691869042,0.18794637363362646,-0.12284391138334502,0.3807879829479179,0.3488959582981453,-0.35524108479502725,-0.2417647664596774,-0.16315176199666656,-0.38519995346732044,0.13038752834173784,0.11421071227562136,0.6340227520384687,0.2871061227264123,-0.07150962632200447,-0.3248039038161906,0.2593505945920274,0.11282401442691463,0.25783950229215585,0.2605475877881541,0.0047062486762946085,-0.2292287297426733,-0.1683184954653443,0.18639270638608751,-0.06903504680666522,0.19554655328093265,0.11365677062534835,-0.03457725504506455,0.05588523316865123,0.12189559521667596,-0.2055085813829834,-0.35074570718836506,0.0904442165185886,-0.12344364730659349,-0.1860563500605562,-0.094880549383324,0.2405162682660165,-0.24474223295746939,0.33510598321054075,-0.37654820020947716,-0.08965338746937529,-0.014189250560175275,0.07698548962152958,-0.17141586582487112,0.3673615762852718,-0.1910397746640695,0.15187547442004523,-0.023135590690491446,-0.05404319697624045,-0.18614128074010966,-0.0781671260587044,0.2613796415274228,0.16956112093401032,-0.2833245562768249,0.02623997219725968,0.19400812356595507,-0.16826547782649195,-0.09576771956372014,-0.022905615411412443,0.14944432693467524,-0.14704982529805033,0.058015215857921604,0.0586911990530771,0.17786632335884156,0.06069321658149702,-0.11415488358354117,0.2676183884473426,-0.36057216661863006,0.055480326242227596,140000.0
14,91.0,10652.0,7.0,5.0,2006.0,1494.0,1494.0,1494.0,0.0,2.0,0.0,3.0,7.0,1.0,3.0,840.0,2007.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,2.0,3.0,3.0,1.0,1.0,8.0,4.0,3.0,3.0,3.0,0.0,0.0,2007.0,306.0,0.0,0.0,1494.0,0.0,0.0,0.0,1.0,160.0,33.0,0.0,0.0,0.0,0.0,0.0,-0.6512582300624128,-0.34486040736782014,-0.3942590756151465,0.34461750565137944,-0.11164653419921262,0.25515530178117235,-0.03624546694639426,0.1324206037895829,-0.09979719615002011,0.04210271175851854,0.13247386789943344,-0.0928722484928178,0.12135219544942112,-0.06462318825846648,0.20873057509385656,-0.18486276629029302,0.0530451527814402,0.0688831856804746,-0.02260769344679987,0.039591900137382334,0.06571882291923269,-0.04189081827101076,0.020624613510799205,-0.1199384951329421,-0.1446598341986154,0.19838434450750583,-0.016056873189289108,0.018667399829618434,-0.3350797326948536,0.03484505821431541,-0.07379576690065863,0.03311650882277107,0.03430214830288451,-0.05963969374239453,0.08232144458436629,-0.03592372808061855,0.04435401534099683,0.0874018034969204,-0.22197889817526317,0.019922194288029674,0.20996072908962787,-0.11271997106927172,0.12675187127673165,-0.027152449200721185,-0.18929836793622687,0.020848007554772608,-0.01986287054804829,-0.22666368484340788,0.12333108387159075,-0.15309833172658352,-0.11123894101274992,-0.03695130678288479,0.1104553054174386,-0.14965948694446055,-0.12724649013494638,0.01914484194840177,0.20614817383653258,-0.04369853378948053,0.017155762510137357,0.06613523427818174,-0.07943805712850367,0.03303816398908098,0.05555953135021156,0.006818330541110487,-0.0645816905814427,0.020766325294640654,-0.04674650236114628,0.1456582776654361,-0.04221840544171661,-0.07864634518983149,0.14795173801401215,0.02147194852040028,0.08579931601055515,-0.10105094070307212,0.02904837199772286,0.16969028985637302,0.1472252537298393,0.19376188765997493,0.11639220441883924,-0.03279678848018696,0.15632452244357686,-0.14480625458149454,0.028364206265914124,0.0513579567859367,-0.10340419072193456,-0.0783627962078613,0.04753199566491296,-0.20730670762003633,279500.0
15,69.0,10920.0,6.0,5.0,1960.0,1253.0,1253.0,1253.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,352.0,2008.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,1.0,8.0,2.0,3.0,3.0,3.0,2.0,0.0,1960.0,212.0,733.0,0.0,520.0,0.0,0.0,0.0,1.0,0.0,213.0,176.0,0.0,0.0,0.0,0.0,-0.019297289386323004,0.2785057481758039,0.02670390010907535,-0.1424932013406563,-0.4110342403151051,0.0157976757180168,-0.2615298067457719,0.13050250949168762,0.052735233320801905,-0.054768873034892314,0.22627374292096628,-0.12520344299461195,-0.014768313185462704,0.04831559374159243,0.09185306835166944,0.11668931930992996,-0.18921915485526197,0.04253228176412673,-0.04622268542136535,-0.27868537875419885,0.28298391064571704,0.06642230295055089,0.08363211350410893,-0.26560437572553836,-0.038783517726195614,-0.05337680871283755,-0.06091187647653218,-0.029042391147640872,0.1808339440638339,-0.01212560524717272,0.1482978859283832,-0.025089388333666952,0.1316375172899056,-0.10128362596665692,-0.061815503246970924,-0.028371040403514427,-0.022483711103923908,0.03455170757268475,0.06351900591180072,-0.021291410207951195,0.07936326287238273,0.07520274917799247,-0.05655614517344469,0.029216048867046596,-0.04177751305259872,-0.0033777786247450137,-0.1737127858935162,0.01082689560955824,-0.018950878228918774,0.1280811753555615,0.08126170259311995,0.0781168880956857,-0.09623038441224438,0.04918768508847672,0.034185842055756185,-0.12395449703998702,-0.015763603070099906,0.17657202217254714,-0.006451275825454404,-0.008107180113380724,-0.045161298340668794,0.13401509582595794,-0.0966262064711248,0.061332980335821616,0.017056013113561246,-0.0446509813271948,0.07050641802866368,-0.0025674233803228055,-0.046359229993846895,0.030686778196608623,-0.14373103360348125,-0.03614435353442401,-0.04418643086207655,0.060545263610255425,0.07206744618648678,-0.14007377556920014,-0.09089480028313016,0.026584797169702634,-0.0040694190583665515,0.05917093984027499,-0.0013522709743685058,-0.07255234754676969,-0.004658629738886678,-0.18597821864812067,0.006718300989118081,-0.06265165967504858,-0.15382379802988458,0.1137772140644941,157000.0
17,69.0,11241.0,6.0,7.0,1970.0,1004.0,1004.0,1004.0,1.0,1.0,0.0,2.0,5.0,1.0,2.0,480.0,2010.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,1.0,5.0,1.0,8.0,3.0,3.0,3.0,3.0,0.0,0.0,1970.0,180.0,578.0,0.0,426.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.05826825957035157,0.4470082535704971,-0.11942156185082453,-0.2148039768396116,-0.12383366694718718,0.24984151653818448,-0.12524297022049152,0.05666690824239042,-0.04244553826613007,-0.056061940174655565,0.06479568638236226,-0.13209817435049803,0.010130526193829915,-0.23265038788148293,-0.011861676324036912,0.019740818607236407,0.07571326028443291,-0.001818318772391772,0.09872334257271395,0.0366006219141913,-0.1053178287256501,-0.07206754500135322,-0.17334133348212152,-0.11659267392480664,-0.095006549448702,0.003982237527989134,-0.0365841385477708,-0.12165671655118647,0.13855948451066696,-0.19973423392045567,0.03698440159011717,0.08014343812136272,-0.10589266943431427,-0.16586774020697584,-0.12009735832016133,0.08336100642950134,-0.20858415984982903,-0.1661147089908024,-0.16329935872564433,0.12761052874556092,-0.09109647700154931,0.02331334006195685,-0.06837774191123047,-0.07624548224224213,0.05881315001164879,-0.07093445768007393,0.04309405827811486,-0.20824800810486116,-0.000582922123868348,0.08239901087537199,0.43307985161428847,0.06460213641256685,0.06708936619665253,0.0467189591142588,-0.12310400898597487,-0.026193080031565383,0.19330004532822323,-0.15301222558177932,0.03822216166984787,0.2269508480846332,-0.05149941627420218,0.20653309284436028,-0.19313515336504875,0.3250425852997244,0.18107566709790543,-0.14281885895556318,-0.03569985623802022,-0.21154484409868396,0.07350586319535635,-0.09169377690545512,0.30678927402605694,-0.06150208226867976,0.1870344458822475,-0.2524480810781703,-0.026427624595377716,-0.33683629826516037,-0.10440424058204195,-0.10154745265696914,0.11188139762794762,-0.08218343877324011,-0.15120910959049627,0.15605956017168654,-0.1117387805914937,-0.10900805351719957,-0.2349585143771191,-0.13396388378035362,0.30766581182279973,0.2389636420169163,149000.0
20,70.0,7560.0,5.0,6.0,1958.0,1029.0,1339.0,1339.0,0.0,1.0,0.0,3.0,6.0,0.0,1.0,294.0,2009.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,7.0,0.0,3.0,3.0,3.0,3.0,0.0,1965.0,0.0,504.0,0.0,525.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017648099168702136,0.5432035996518169,0.06785607459268198,-0.01604476399741255,-0.3648509904567373,0.3091789991773366,-0.08386864372800823,0.16256006859408104,0.28027700592657395,0.00612696017265225,0.30889669278661075,-0.03769238964097494,0.24234318428095128,-0.08009120890077279,0.0444890685500437,0.19651106136520302,-0.18610512429221943,-0.28570075637540826,0.03217360425684619,-0.03716281584115971,0.135337775119773,0.0409765848827471,-0.15824228008847133,0.17313668757562148,0.09884825781915856,-0.13730496674312495,0.14806454728955298,0.26758390517599645,-0.37346482755392335,-0.02201918262193227,0.34157956276153484,-0.051845278907549135,0.005181716895847637,0.08924904684163873,0.07946389178614592,-0.06128144125247277,0.18496293817754064,0.15625183210901655,-0.04115641469633074,0.3066709198804016,0.2264593778964697,0.19984736533285163,-0.14410931183845704,-0.21254576297740202,0.09341065064765162,-0.15725896497594505,-0.1300842887931934,-0.08336154941081929,-0.027756883446068113,0.07993210284313226,-0.013640652176164952,0.02790461309244792,0.05153475380710204,0.0016311109649147712,0.2494016578794209,0.06208264804748955,-0.1703991566204904,0.2156595247184825,-0.02336739117360659,-0.10588553711102684,-0.14881283968020112,-0.0532085899449917,0.07235693088187162,0.05873897371623165,-0.037659981056565615,0.2595227291411203,0.09731096885338211,-0.15456170640317987,-0.06991976090401522,0.11148043052360916,-0.16494621225428474,0.1101552587538958,-0.031595752077263124,-0.05682680234666633,-0.10952530502019862,-0.09787287382211406,-0.23930523117743277,0.20616761680253815,-0.07064612699500833,-0.25148969606278493,0.06932337849019835,0.09530315609567001,0.36037536896130523,-0.23644865759565084,-0.14405790557120618,0.12214580228424848,0.15569220258256242,0.002410683201448064,139000.0
25,69.0,8246.0,5.0,8.0,1968.0,1060.0,1060.0,1060.0,1.0,1.0,0.0,3.0,6.0,1.0,1.0,270.0,2010.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,1.0,3.0,2.0,3.0,5.0,8.0,3.0,3.0,3.0,3.0,3.0,0.0,2001.0,0.0,188.0,668.0,204.0,0.0,0.0,0.0,1.0,406.0,90.0,0.0,0.0,0.0,0.0,0.0,-0.06885755313281032,0.537609771683394,0.14909126506799764,0.004110819197633723,-0.08821110253637963,0.12404794412442123,0.04522746067909895,-0.005761707204989149,0.062279334287682155,0.00401010331947998,-0.11843449743336687,0.06309812024948652,-0.09353876727329805,-0.17663183728487056,0.10172461945011683,-0.07019902955341936,-0.11860370789216222,0.029692478638478643,-0.09623204694645787,0.2909810677054729,0.06280343730869466,0.29020194299746044,-0.1561536694705754,-0.2625289061370695,-0.0007577431544515359,0.057509972792669964,0.008742970986167347,0.030243345086175023,-0.11367456680568733,0.1133955285956088,-0.2038422446846985,-0.017594818719976497,0.04732223966464845,0.09674421965949707,-0.09884706138000189,0.14264705073235945,0.17688119613965114,0.10275860343143058,0.21963125319015034,-0.05693175109274522,0.13325933390877612,-0.021810783558145672,-0.16582130844718868,-0.13968763675897133,-0.03474485747338703,-0.2177687412016925,-0.22061271664733836,-0.12027389220488159,-0.10114989564600213,0.1010145032891608,0.08939153373707522,-0.01699874686001748,0.056494902356412184,0.01886762263617976,0.003403695265099146,0.18566139223793368,-0.06616785747787804,-0.003686656332906393,-0.12178552834826897,-0.11687162185317335,0.01070133867187227,-0.05911621909059842,0.029721375516828717,0.08342565741984083,-0.28980099371110773,-0.250418759205798,0.0703469585763763,-0.015515022738423248,-0.028085976021344945,0.09667268680263036,-0.13333849732457495,-0.11408140837924904,-0.09616316328667235,0.023800704899146537,-0.019981950584500693,0.023719797292758256,-0.2451174788523854,0.0743969506225421,-0.11611263499622305,0.2195720234503645,0.1791728386609409,-0.1441510658563727,0.3000722758639911,0.14813190505295606,0.051129303024335784,0.07959223660081662,0.08081039212385008,0.11844210984258653,154000.0
30,60.0,6324.0,4.0,6.0,1927.0,520.0,520.0,520.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,240.0,2008.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,8.0,0.0,2.0,3.0,3.0,0.0,0.0,1950.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,1.0,49.0,0.0,87.0,0.0,0.0,0.0,0.0,0.8661511612033427,-0.32772973526842153,-0.06321359489864999,-0.03196538005599709,-0.2816641155007533,-0.050246868800237585,-0.16387935110886476,-0.2426921145485734,-0.07895591131219122,-0.014323708512928315,-0.051980555737692793,0.210570702734766,0.027806816522092184,0.3329876127494963,0.13753228954107938,-0.04650205643004317,-0.07840513719911313,0.11861900291376926,0.10691677391064883,0.28160589774917233,0.11643573313291351,0.16551825402509202,0.21644130186837351,-0.4162675606783991,-0.18735049844039633,-0.17876124753255274,-0.1412779304465783,-0.1860324948885318,-0.11109661047322633,0.23831768653148452,0.15991001957663037,-0.11970736529393868,0.21914427678318887,0.03658336622293481,0.19032138331984272,-0.2660985734967423,-0.07369992336592306,-0.3681694604722023,0.5537785805419233,-0.15946230279590046,-0.07535015139067532,-0.11592176509802929,0.16154884667566585,0.00802608796072334,-0.10422835015447036,-0.19583785303577414,-0.21912791104963106,0.004350482197793225,0.26562789499264694,0.13057463886129364,-0.005769243095244347,-0.20012346539354342,-0.1801006083654368,-0.027542081778078792,0.030137767310761208,0.03908621358794328,0.24641835349794033,0.07954240475014879,0.04358109570210567,-0.040689360465175524,-0.15972172430375065,0.11823150614525402,-0.09728270667281548,-0.3592538365583576,0.09250034656960232,-0.08063005001489333,0.015004340482512353,-0.0574708867111453,0.23077997679541712,0.01650271606099435,-0.23424830118203332,-0.027618543959807403,-0.09999044718569758,-0.0684052685746537,-0.031237946022624793,0.03965510603321828,-0.19695625000456787,0.17113866252444182,-0.1559701767818525,0.06021036634173448,-0.04968681747208055,0.021480177695724162,-0.0036781202909924766,0.03834201392744373,-0.08291750163374907,0.14143461837687005,-0.05953963614192272,0.0994325536604525,68500.0
32,69.0,8544.0,5.0,6.0,1966.0,1228.0,1228.0,1228.0,0.0,1.0,1.0,3.0,6.0,0.0,1.0,271.0,2008.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,8.0,0.0,3.0,3.0,3.0,3.0,0.0,2006.0,0.0,0.0,0.0,1228.0,0.0,0.0,0.0,1.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,-0.13773053251565315,0.5223159525231762,0.08646021277605025,-0.28352063062364186,0.02731527980222767,-0.007400398082793975,-0.2517257094277883,0.10060683663871162,0.02511944131203145,-0.11968777242119645,0.004028779500597772,-0.013230771087187648,0.06601983621072836,-0.12833936567327517,0.02225702268690198,-0.203618606398279,-0.20926040967737367,0.2660328626635812,0.27908908211681377,0.0903923594400132,-0.2811600158920655,0.031190032641257092,-0.012001693676211797,0.16812698885871732,-0.05285667138150453,0.09411149373772688,0.06638695422386866,-0.023365312872062446,0.04962709196805293,-0.0017711292214822563,-0.25434285828057296,0.026411826776040207,0.1272577601151496,0.09620031913905494,0.11707570958416783,-0.004515713605775484,-0.10728264661091223,-0.051547751556936465,0.17799027519983784,-0.05153890085567048,-0.11669165103865137,-0.049179445747096776,0.02450824845387746,0.14690610415059796,-0.03573601645584352,-0.13442869190718038,0.1264209386394682,0.06038216977337802,-0.004917128885090264,-0.012941811508630564,0.11781719539555333,0.02780758365553766,0.17369925154465363,-0.06620191253494562,-0.07861573689493152,0.07823728781115452,-0.007524592227661013,-0.03247216576306642,-0.07618261613881921,0.03234037829446932,-0.04453765160085592,-0.04396703004594814,0.2788455452241149,0.12853137486334063,-0.2140588210019898,-0.17989157273476875,-0.060281475032817965,0.06350919283654964,-0.039326388401540145,-0.05111798297015386,-0.10746724040966706,-0.17037868651788124,0.03152975592171465,-0.03873880351078839,0.036338753536156565,0.05030849714396258,-0.022811123173834186,-0.00897742675719547,-0.04843862574897405,0.18524360260832676,0.16360633548966363,-0.3393789947505124,0.17861516567282207,0.18749226945260067,0.04974291104782256,-0.11465577748615054,0.20457005576546244,0.08768644010699456,149350.0
37,112.0,10859.0,5.0,5.0,1994.0,1097.0,1097.0,1097.0,0.0,1.0,1.0,3.0,6.0,0.0,2.0,672.0,2009.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,8.0,0.0,3.0,3.0,3.0,0.0,0.0,1995.0,0.0,0.0,0.0,1097.0,0.0,0.0,0.0,1.0,392.0,64.0,0.0,0.0,0.0,0.0,0.0,-0.2942435282833081,0.019399156306535555,-0.2853354601765952,-0.025049683743603644,-0.015305406820417415,0.07851439815952549,-0.09530683685046595,-0.06669343526128405,0.05857889540230528,0.06966950505430626,-0.15691949940045438,0.01916268280742164,0.054258998778832515,-0.12532631317174345,-0.012921728704515032,0.04438807170265901,-0.14477083208077685,-0.06087222261997293,0.11655370799450313,0.09605133489654384,0.20583176448458523,-0.10370462860439629,-0.1103841562078242,-0.18139139991397907,-0.05149211652675465,-0.07502783961497393,0.054488666913852006,-0.0018725478178890861,-0.03862943947027689,-0.0540308788674235,-0.17804837094411874,0.007355718769441359,0.17371992928955882,-0.07665530779761309,-0.004496246314160214,-0.045413010536695504,-0.05314018290215635,0.09167358642161806,-0.05936677071861032,0.14201037242189654,0.010795134371931183,-0.20654027806556785,0.10790436851599028,0.2154751204077243,-0.09685083960935185,0.016074723935011054,0.031071581544688295,-0.0249833373017058,-0.009720585367789546,0.057153375109912634,-0.1266788730405935,0.057655095900281596,0.025183296973313597,0.0895705715637512,-0.05524175730102857,0.032423697198239454,-0.10329107805234476,0.061508086305536606,0.13542818396856468,0.04736580238864194,-0.05541767444308725,0.062205278899812824,0.13894340237624916,0.013367980495929454,0.02587714638964676,0.04379042392548013,0.037064175650123474,0.1526487649063745,-0.16502835934734836,-0.09423032429784318,0.043907531821496246,0.017809171994287023,0.07903834401086594,-0.03801929835021917,0.1391568795549539,-0.021500675109804853,0.0873728208421224,-0.0289942327083874,0.10639574694269824,-0.058049116194333415,0.022100837606168704,-0.11378468112761107,-0.007824404692814847,0.11162513080471444,0.06489746180414738,-0.09897280152952118,-0.08110343519391837,0.1108700022204143,145000.0
